distance_to_merchant,hour_of_day,is_weekend,budget_utilization,merchant_regret_rate,dwell_time,purchase_occurred
448,9,1,0.24327248534041512,0.6872379205208071,16,0
39,16,0,0.3850878480395067,0.30015756629008694,432,0
149,14,0,0.2590680591001978,0.3972985832846925,95,0
334,14,0,0.04228602022665018,0.8920616685310002,222,0
167,11,0,0.5054598723256164,0.7932881956504645,331,0
228,0,1,0.6034279023672846,0.34177718306670823,309,0
321,6,1,0.8543628392754027,0.7004889450038987,501,1
273,6,0,0.8596322644594763,0.982592283448095,363,1
464,19,1,0.8003479770462478,0.5451772752403005,327,0
137,22,0,0.23392878267161343,0.5329523636507358,127,0
124,22,1,0.6223416789981147,0.28704434684701563,430,0
77,21,1,0.4652551700571802,0.7440842823226198,221,1
422,1,1,0.04538460250878218,0.7746727805132466,220,0
55,14,1,0.3025245126284428,0.5772252426949873,270,0
473,14,1,0.2406256726113759,0.12709766889121,73,0
232,0,0,0.8966753911209057,0.8080928572811986,279,1
165,7,0,0.4887649395494593,0.27458537495103263,299,0
252,1,1,0.8192013077974981,0.8828229785301952,489,1
416,19,1,0.5436080887644471,0.5034194378082067,561,0
70,10,1,0.3587274124920973,0.23256900901155597,446,0
342,2,1,0.2032557946498269,0.7981886448483688,175,0
429,18,1,0.6951749047793645,0.1370694863668107,445,0
495,10,1,0.6758763290551413,0.5613995239806074,9,0
329,6,1,0.07398980206799632,0.15674958877399836,436,0
36,7,0,0.685424442160347,0.8219113420438617,341,1
160,1,1,0.6095633119368256,0.9581143995496418,468,0
28,18,1,0.8282223324593602,0.2407221212224976,598,0
0,15,0,0.3461318408817652,0.6651146483732939,590,0
253,17,0,0.41893672712915886,0.9666905398355248,467,0
302,19,0,0.2224203182863339,0.5257854267689231,581,0
184,21,0,0.42510236870127394,0.18233196041001043,66,0
169,20,1,0.5526454562165449,0.864749236887567,436,0
311,22,1,0.7698113946646222,0.6101822195945167,222,0
228,7,1,0.8463258045131749,0.6091246685201749,344,0
191,23,0,0.775703157141813,0.36273901277347975,11,0
62,9,0,0.0033255150557568447,0.7971289732477158,135,0
438,23,1,0.8170732906276487,0.4400883831518424,553,0
390,14,1,0.8487941411464265,0.2566905354233733,50,0
5,5,1,0.7678303907766882,0.029064502803353487,91,0
478,5,1,0.574934416426124,0.308965149037316,345,0
130,11,1,0.6373201545449759,0.2672512728368839,222,0
485,18,1,0.6969395971700061,0.7731698763858798,78,0
331,15,0,0.08892240344784286,0.753474288899667,264,0
70,21,0,0.06321288460016616,0.7216870914293753,561,0
376,3,1,0.6819572537976216,0.7973951637685429,236,0
78,20,1,0.13817110633472673,0.020738781468866208,259,0
492,12,1,0.911643801576939,0.6294151132157186,89,0
191,4,0,0.908327263877891,0.984935846801398,232,1
399,12,1,0.32644780432850906,0.8137980102170776,79,0
487,14,1,0.12412140789043935,0.1303842578543397,527,0
308,4,1,0.888326956272758,0.7984295060404693,208,1
435,3,1,0.9244190949964955,0.6483843271732945,447,0
36,18,0,0.7780251862751384,0.6832677520815605,57,0
237,6,0,0.18672600028796282,0.9081090421031549,182,0
14,19,0,0.14700564250593473,0.5943135161923927,507,0
376,9,1,0.3249532021390791,0.17803191255801532,51,0
196,1,1,0.9733194342187065,0.3919381393362025,350,0
215,2,1,0.010892539432728277,0.4374349358462425,105,0
417,20,0,0.18142469388738203,0.6216451067267385,528,0
246,3,0,0.34147747383907534,0.7018142769349507,61,0
414,14,1,0.7093184234992571,0.4330095006668384,243,0
431,20,0,0.41448158851638783,0.710318225160534,156,0
35,21,1,0.17962067961600192,0.8894672111124795,388,1
319,2,1,0.153716811744401,0.15789025820027636,443,0
430,6,0,0.08676776756916216,0.194267343302309,162,0
82,8,0,0.3948191889666274,0.29312163606888664,57,0
175,4,0,0.30098835564896864,0.661250152215275,360,0
398,19,1,0.051192561675363124,0.5171275280399122,228,0
301,19,1,0.22004524703407047,0.5348137544959002,196,0
422,18,0,0.9753376867711052,0.8174563584545851,101,1
328,2,0,0.4969120128654618,0.8093097802292424,170,0
448,13,1,0.102517762439984,0.13361275119229798,43,0
236,18,0,0.8989602494229524,0.3562951405271323,8,0
450,2,1,0.9220324425326306,0.9100087881886937,415,1
206,9,0,0.9509268867723394,0.040409563117271285,15,0
390,2,0,0.2993073999246595,0.49430226430102886,293,0
295,12,1,0.667654361764341,0.08876487834280389,356,0
51,7,1,0.9913318259232898,0.0043434012083034546,219,0
468,0,1,0.8877759722875449,0.010169103570495053,448,0
391,23,0,0.5552531794112411,0.04932403285894382,376,0
491,2,1,0.26039974461479465,0.4384580606168681,340,0
411,4,0,0.17716029456912163,0.9976744979588327,53,0
464,20,1,0.5195675456381802,0.6166319370636668,310,0
13,18,1,0.24647793686710429,0.927271464527388,569,0
66,4,0,0.848268136690815,0.7980873766303043,242,1
84,23,0,0.9818145597793096,0.17922346167852554,285,0
403,17,1,0.2943928777579715,0.6232372058960706,118,0
259,1,0,0.007803211833570689,0.0587043486907034,24,0
85,1,0,0.7779777763627456,0.29536704087431864,425,0
360,4,1,0.8826554635639583,0.08179492786395659,505,0
14,4,0,0.3391372522112156,0.3673495126688111,362,0
127,0,1,0.21601210267838244,0.5954096051898066,402,0
136,4,0,0.2500933673571327,0.04163292891143511,550,0
122,20,0,0.9703477070481836,0.515565412286279,310,0
322,6,1,0.8718372206023707,0.24812328908218706,20,0
436,16,0,0.05038294472449922,0.6668184206302783,313,0
125,12,0,0.7701422953804196,0.14422515881096398,50,0
112,15,1,0.981186164617246,0.30792708239399713,182,0
231,16,0,0.6995811690422893,0.5381666296256623,515,0
365,14,0,0.49994394264512143,0.21268147100116264,358,0
243,16,1,0.019364234324912966,0.24321085416534838,367,0
70,6,0,0.5544592599339222,0.44986833304824325,523,0
279,11,1,0.9215793340012868,0.8321352037963277,178,1
30,8,1,0.41363777898080256,0.6380814762351896,110,0
116,8,0,0.8462218077920218,0.024636796504274305,261,0
466,8,0,0.0644727263042012,0.640861879074281,39,0
302,5,0,0.9837808077283178,0.48143453544708437,543,0
151,22,0,0.1640554312652419,0.9226111664434343,379,1
351,6,1,0.6266878400560766,0.19896114520988406,577,0
114,20,0,0.739310936020059,0.4069162219390021,352,0
166,13,0,0.21556220176106622,0.8510630381052487,437,0
174,11,0,0.740778881189238,0.695178890401509,40,0
456,23,0,0.6633636076650207,0.48031944200293886,437,0
263,14,0,0.14142175021488568,0.9532705933137997,172,0
282,19,1,0.4249071496481627,0.8635925795358826,90,0
4,10,1,0.19610930009323246,0.45075880552408165,170,0
62,15,1,0.21221892156286304,0.5370833161880033,480,0
204,15,0,0.5283271449003821,0.5088865458067957,468,0
386,2,0,0.18447688967831877,0.9043358539321815,548,0
160,10,1,0.806684111638462,0.12152119259129812,174,0
301,8,0,0.5822023697184028,0.04016632068236059,405,0
74,6,1,0.9703929441931018,0.02848863901851839,564,0
481,18,1,0.6441244749926766,0.5334850443921262,191,0
227,8,1,0.4107651044668762,0.006375082577208868,186,0
311,7,1,0.7007564611658518,0.4846025115831194,238,0
82,6,0,0.8889519875358755,0.07985141722496591,207,0
363,16,1,0.2629781538497239,0.5760250946068469,564,0
200,4,1,0.6293183935654917,0.9416371308679337,430,0
50,2,0,0.27313519972469036,0.15486941547616617,234,0
477,23,1,0.7475248701974662,0.8915660515986584,174,0
397,6,1,0.9030909011580095,0.07259174349589004,289,0
22,23,0,0.5860200923826884,0.7794850630169124,394,1
164,13,1,0.7543504911680669,0.6102721742123567,60,0
369,20,1,0.7281299742677008,0.06462430044852097,262,0
378,22,1,0.8251744884904311,0.44754999695109476,532,0
326,13,0,0.02640403376020284,0.24091965608238508,290,0
24,13,0,0.567115936066517,0.2193135808101726,323,0
327,20,0,0.8564022958846059,0.4213518020985503,566,0
382,0,1,0.7475508608897461,0.026258261840468533,86,0
313,22,1,0.7242062657244918,0.7810139843016763,479,1
440,19,1,0.07447383750793102,0.969036068654716,437,0
131,21,0,0.8682980161093327,0.2692457388108934,288,0
428,14,0,0.256054320833662,0.4690510774957022,544,0
160,21,1,0.7195654271104366,0.46719723783009603,219,0
322,14,0,0.9095762315172254,0.7934402682440739,289,1
13,22,1,0.9272490600106904,0.5883154113369734,106,1
153,18,1,0.3777261844213542,0.35969608424241895,557,0
103,11,0,0.5989830631093448,0.284110157704794,96,0
16,19,1,0.619860919267632,0.06339309019334549,218,0
311,17,0,0.6177207744930913,0.2925988397189909,110,0
214,10,1,0.7564593608415227,0.6419740914266765,504,0
287,19,1,0.8363619124270345,0.24157627236083934,77,0
328,5,0,0.8067931595902623,0.5043352273233058,338,0
73,0,0,0.4060696221768235,0.655400409560884,140,0
40,10,0,0.9792549567610426,0.3862377248529206,284,0
492,22,0,0.49489873028103637,0.40886411403900735,223,0
221,6,1,0.7896779130170062,0.04462362796994501,392,0
10,0,1,0.5632984204102899,0.48008416959799016,102,0
6,6,0,0.13855077706182783,0.40299859462530774,155,0
484,20,1,0.471790492934717,0.6950744099862557,65,0
247,20,0,0.5053507382172954,0.5979108231772973,149,0
491,16,0,0.27640600441980123,0.6369858167906819,37,0
472,9,1,0.8061196787557362,0.936914602553375,32,1
381,15,1,0.9013535904320659,0.8545479226524249,410,1
35,9,0,0.24972261208387203,0.3369115165014025,459,0
106,23,1,0.4172000793525278,0.8237976077924017,468,1
168,4,1,0.2924383124471128,0.29293057255446076,135,0
288,10,1,0.19118260512970675,0.2660230920358405,97,0
3,2,1,0.6200687168498422,0.43314699061579387,426,0
167,9,1,0.8563815571539671,0.34641939366719354,540,0
341,2,0,0.13911651528277003,0.7557243574744149,415,0
76,16,1,0.4004811190590065,0.9613295852545418,10,0
455,20,1,0.9599842659338292,0.49939333623923166,204,0
33,22,1,0.11297210129985169,0.6761984301059281,276,0
8,17,0,0.6526619718558644,0.6920976333739448,378,0
466,3,0,0.6822275048604888,0.49392919004437363,206,0
412,0,0,0.8345309633519697,0.3490011137834138,234,0
275,0,1,0.5994440297921516,0.4833544779145068,539,0
411,18,0,0.7602303504179514,0.4942045499635793,232,0
295,1,0,0.797668239835482,0.7089875192948834,236,0
245,6,1,0.6028811087017591,0.2596835325110163,383,0
355,17,1,0.3712332665022584,0.12159295788505964,361,0
464,13,0,0.9699473125223785,0.5291787662160535,280,0
84,21,1,0.17479757574893218,0.0343326443839046,0,0
117,3,1,0.3893034053438822,0.44460065614026645,392,0
253,1,0,0.10981465163890913,0.2241208670142485,518,0
492,0,0,0.16651618002757784,0.9236317802289963,426,0
174,17,0,0.9054204405142925,0.18924991089789012,288,0
32,1,1,0.11469797156600958,0.2815131844072798,369,0
341,5,0,0.2550099542826202,0.780124929005369,122,0
180,3,1,0.6763943611014271,0.5280223093424274,427,0
352,8,0,0.5345766479577401,0.26845197794629627,474,0
257,22,1,0.2582328404537466,0.10120976183242192,540,0
348,1,0,0.8941952877324246,0.29328800354507634,64,0
367,5,1,0.2935285629180462,0.7660769782254527,551,0
260,21,1,0.533134514590346,0.7070934447970105,22,0
296,1,0,0.09074424467342379,0.473125278593165,95,0
274,23,1,0.6189753433951424,0.34739028998177757,250,0
59,4,1,0.2637821025585939,0.11615151914473221,279,0
301,0,0,0.3923817394472672,0.7978144743623584,216,0
364,4,1,0.6338360385353166,0.6413943113836073,439,0
67,8,1,0.42526267421761166,0.7567260060861221,197,0
447,0,1,0.18436557342250737,0.31344811843524967,475,0
119,15,0,0.9768258120509394,0.7195346547659377,188,1
310,23,1,0.39420921318060376,0.8990816383710293,17,0
424,20,1,0.4676604638774472,0.35331764776933383,504,0
343,18,1,0.039552968017461776,0.9456045303244717,201,0
480,12,1,0.19730007845924857,0.628933752574768,111,0
424,8,0,0.3996644984645813,0.7704311503317773,382,0
219,1,1,0.7808603927372811,0.512611909412036,143,0
393,6,1,0.4178348836215119,0.9234898247331067,424,0
41,11,1,0.8331272103024204,0.7550315133117224,309,1
468,15,0,0.769267265721164,0.06192575939733869,335,0
56,10,0,0.9105530711110701,0.5049132258808868,371,0
444,10,0,0.8032816078556269,0.8946756076149106,123,1
249,16,1,0.36333235251676166,0.16653750242090748,327,0
103,0,0,0.9060833429637114,0.9287213171803733,314,1
288,2,1,0.14735536270215133,0.5581710680426756,596,0
402,4,0,0.07207856460559936,0.35484132576520433,225,0
316,4,0,0.4840193064622752,0.596835185125997,586,0
312,16,1,0.49979824504882264,0.3541989000242515,144,0
76,7,0,0.6514153044551695,0.4618948401401082,320,0
16,11,1,0.5058275992102844,0.2628960826605511,30,0
483,20,1,0.6405129081046079,0.2680723689744894,540,0
491,11,1,0.22110565355874678,0.8421531274675866,158,0
475,4,1,0.12186397699201434,0.07447891918674387,551,0
375,19,0,0.11729211462365396,0.9702957355513581,355,0
40,20,1,0.5896872079119896,0.5004846533540216,106,0
19,11,1,0.7443628141513849,0.5282218457068841,136,0
190,10,1,0.22575623306744774,0.8568286142884759,147,0
188,11,0,0.7654255292354718,0.24578479447341117,94,0
234,14,1,0.4279951722814703,0.709286798401634,574,0
189,0,1,0.3859799593653689,0.4604734520886661,169,0
32,10,1,0.1456542035179823,0.38684932300167363,67,0
274,8,1,0.8894840480151637,0.9021751080310695,547,1
242,8,0,0.800194758214611,0.495074589555767,409,0
421,5,1,0.3119492853742798,0.1655372969835328,544,0
426,21,1,0.06840770574527033,0.7170385066112144,267,1
187,20,0,0.23658551295635477,0.16508705645694233,406,0
403,2,0,0.07441896690137384,0.2709688838612543,540,0
319,14,0,0.2969823026826661,0.18189578644473814,500,0
256,5,0,0.01707736061125631,0.4677735616320092,554,0
261,15,0,0.4729062412458759,0.935339974093564,404,0
444,9,1,0.5859295923033484,0.488255849512616,357,0
32,1,1,0.07047389992074948,0.9381811802132223,241,1
106,19,1,0.4471279590285818,0.6159076132019282,566,0
140,11,1,0.31316936200745216,0.43062815911662733,116,0
394,8,1,0.7505165565845284,0.9129908873288902,80,0
434,2,1,0.4128843469573156,0.5335911067056532,273,0
310,9,0,0.8919699301212749,0.047774789932706896,211,0
127,13,0,0.15646567999136307,0.6795308194302068,565,0
21,16,0,0.15373705405574112,0.6761724888078952,111,0
409,10,0,0.35423506683300743,0.773937355272703,79,0
487,7,0,0.7829552459668849,0.3480876399770805,488,0
146,8,1,0.3205103571418234,0.7159656360664011,201,0
115,9,1,0.39449560293418595,0.43214259393516485,430,0
458,16,0,0.8920352978012739,0.9441841162364714,486,1
454,20,1,0.17536840603810744,0.7835663643303118,173,0
58,13,1,0.0028736265875155542,0.7254521553177664,217,0
427,10,1,0.6082087514519874,0.9961670131177441,107,0
253,20,1,0.31515275548298594,0.9203397478136516,358,0
114,0,0,0.6706795377505719,0.6892598834154723,412,0
2,3,1,0.6133728163868437,0.36938206489928216,78,0
271,19,1,0.8062754843368376,0.7457129665856852,192,1
89,18,1,0.1567742143902523,0.4708233502365011,307,0
31,18,1,0.44847310498145254,0.15657178733583677,285,0
316,19,1,0.07142047810764873,0.01738391614798296,271,0
34,14,1,0.4574934238408285,0.7269639147787036,354,0
157,16,1,0.7117088803667166,0.44495661301310485,293,0
241,14,0,0.6445833177757879,0.3498115707596835,61,0
286,20,0,0.21149834892836805,0.3169529204706919,153,0
279,4,1,0.6685561296941929,0.9469917934649313,11,0
371,2,0,0.0017068358470321288,0.1293303988258584,383,0
448,22,0,0.28800589205299665,0.21475498723474695,11,0
139,12,0,0.09766076035548088,0.6997958729218,264,0
483,10,1,0.5273272137344646,0.6486489822264327,152,0
279,13,0,0.37093966998981787,0.626490126945763,115,0
155,16,0,0.3223701171015082,0.05923675427310826,282,0
40,7,0,0.9150620857916117,0.6312879839727704,176,0
102,11,1,0.28958654914755566,0.372815079602435,5,0
186,19,0,0.1771423061249464,0.18616454186751874,132,0
273,16,0,0.18413670390813175,0.08787091406529235,155,0
485,16,1,0.6242129356685661,0.2711051119387037,315,0
20,4,0,0.08224507426796601,0.12234378695328019,193,0
231,23,1,0.9601426315162932,0.3512822679134935,408,0
149,9,0,0.9708367304004947,0.2859799017503871,274,0
294,16,0,0.27201188361198303,0.29036655444440473,349,0
116,23,1,0.8485886970610339,0.849211585856052,419,1
175,18,0,0.1286728997139931,0.23391044378248227,269,0
33,15,1,0.37420139660832297,0.5358463880949096,29,0
44,21,1,0.4721059913979754,0.08440344641234887,441,0
471,17,1,0.9692339179172099,0.31719009979225377,372,0
21,19,0,0.6448058137027532,0.2828362423276829,84,0
193,20,0,0.6797279514836985,0.8490123720627941,383,0
213,0,0,0.19870886603475058,0.03104558268261115,343,0
298,5,1,0.8210527217067026,0.7546208903739181,345,1
73,4,1,0.8309821359910241,0.36383009494206553,172,0
404,8,1,0.8796586841126338,0.6116979130612746,194,0
66,20,0,0.15581516718494204,0.24995307795235522,514,0
249,15,1,0.2438315433806012,0.32232821265469336,149,0
491,0,1,0.65376405083493,0.31538294886001306,263,0
485,12,1,0.5520484252102892,0.43815263603720356,472,0
373,17,0,0.8112200016988522,0.47840703112562155,48,0
345,0,0,0.8216576651168646,0.13724668617861413,398,0
291,9,1,0.26147428984324084,0.0482674268242258,302,0
126,20,1,0.9270251445853972,0.16257045096805722,502,0
175,7,1,0.550533629551954,0.10125137727903799,411,0
480,12,1,0.16424852471424212,0.830988144907389,526,0
295,19,0,0.3417173411064782,0.9928991375429393,460,0
299,0,1,0.26318222775877587,0.9251667675864019,138,0
466,10,1,0.3684713854275934,0.6408813391657067,281,0
102,6,1,0.03670367329577351,0.6543532896567182,365,0
237,2,1,0.6833702641778566,0.39062577216254846,66,0
287,15,0,0.5508334937250097,0.8754284703893899,90,0
482,0,1,0.7115245334339091,0.35703235812591994,266,0
6,10,1,0.3190091847263563,0.3933219513403321,418,0
55,0,0,0.559329693250826,0.059103997270977926,241,0
305,10,0,0.6023507055394342,0.03507423585582192,230,0
395,13,0,0.4544069925123536,0.03757245385208152,355,0
166,18,1,0.5482421607617145,0.07058358892769512,529,0
353,9,0,0.9143082742676151,0.7215971116426958,454,1
2,2,0,0.43521426823449727,0.4849716636351191,391,0
429,17,1,0.8356096807089463,0.965039097078491,209,1
212,18,0,0.9172573988185241,0.9629458835158582,598,1
280,21,0,0.1601517095907864,0.687899037297916,313,0
268,9,0,0.08752097453450791,0.6970817494602131,311,0
254,12,0,0.041871936491374884,0.5391471313923863,35,0
291,7,0,0.8361115285438873,0.9214318779053905,551,1
356,4,1,0.5609000554836348,0.6571164171120861,159,0
191,4,0,0.4846589797732834,0.5224817925574708,173,0
131,14,1,0.7718541161615764,0.26573238684027145,229,0
87,5,1,0.5453703730687062,0.0969537025777053,1,0
418,18,0,0.9963033937192969,0.08759556904504284,279,0
216,11,1,0.7616642161869004,0.2684600925464279,377,0
30,9,1,0.03143805146267331,0.7756714157707948,225,1
309,13,0,0.11836497728371764,0.9993712011680249,318,0
269,10,0,0.5083463992964883,0.4173792103509284,84,0
213,21,1,0.4470118021746444,0.05274818726316011,263,0
103,10,0,0.7355827436113639,0.6570564309128563,335,0
212,12,1,0.06005266920114072,0.37167653179815563,26,0
112,19,0,0.44668812355158627,0.2558894038660162,103,0
312,5,0,0.6694808736445979,0.5395478244816193,527,0
165,2,0,0.5801461115971147,0.024430948494537308,399,0
309,4,1,0.6570974340560555,0.8931704191535466,531,0
201,23,1,0.8083304406911449,0.6524357946305782,112,0
302,10,0,0.5609684190837091,0.35707549425934215,48,0
388,18,0,0.30971604067323477,0.46296313026841995,96,0
145,18,1,0.9273777071224831,0.5453190213143688,412,0
334,7,1,0.7617886449126863,0.2718957819103175,547,0
253,16,1,0.05798700228911302,0.6720028631344775,570,0
241,10,1,0.21209933397535952,0.42780819651491087,412,0
115,18,1,0.7607750717166819,0.29756503037117366,551,0
113,20,0,0.5253242630568958,0.46322779212281484,378,0
462,14,0,0.5332538555355432,0.4136621615528694,396,0
